"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10"
0.861152141802068,0.917282127031019,0.945347119645495,0.945347119645495,0.952732644017725,0.968980797636632,0.97341211225997,0.986706056129985,0.989660265878877
0.852289512555391,0.911373707533235,0.937961595273264,0.957163958641064,0.957163958641064,0.96602658788774,0.976366322008863,0.986706056129985,0.982274741506647
0.865583456425406,0.920236336779911,0.918759231905465,0.948301329394387,0.971935007385524,0.982274741506647,0.977843426883309,0.986706056129985,0.983751846381093
0.86410635155096,0.930576070901034,0.927621861152142,0.95864106351551,0.957163958641064,0.97341211225997,0.982274741506647,0.991137370753324,0.983751846381093
0.872968980797637,0.915805022156573,0.930576070901034,0.943870014771049,0.96602658788774,0.97341211225997,0.963072378138848,0.983751846381093,0.983751846381093
0.847858197932053,0.921713441654357,0.936484490398818,0.961595273264402,0.954209748892171,0.979320531757755,0.967503692762186,0.994091580502216,0.988183161004431
0.855243722304284,0.929098966026588,0.920236336779911,0.955686853766617,0.957163958641064,0.97341211225997,0.980797636632201,0.983751846381093,0.974889217134417
0.871491875923191,0.936484490398818,0.942392909896603,0.948301329394387,0.951255539143279,0.967503692762186,0.979320531757755,0.991137370753324,0.983751846381093
0.870014771048744,0.917282127031019,0.930576070901034,0.942392909896603,0.964549483013294,0.97341211225997,0.968980797636632,0.983751846381093,0.976366322008863
0.867060561299852,0.912850812407681,0.943870014771049,0.942392909896603,0.949778434268833,0.960118168389956,0.979320531757755,0.977843426883309,0.982274741506647
0.844903988183161,0.920236336779911,0.923190546528804,0.961595273264402,0.961595273264402,0.967503692762186,0.980797636632201,0.979320531757755,0.991137370753324
0.86410635155096,0.93205317577548,0.940915805022157,0.946824224519941,0.964549483013294,0.96602658788774,0.980797636632201,0.979320531757755,0.985228951255539
0.868537666174298,0.914327917282127,0.949778434268833,0.943870014771049,0.954209748892171,0.971935007385524,0.980797636632201,0.983751846381093,0.983751846381093
0.846381093057607,0.908419497784343,0.927621861152142,0.943870014771049,0.957163958641064,0.97341211225997,0.971935007385524,0.983751846381093,0.974889217134417
0.850812407680945,0.908419497784343,0.927621861152142,0.952732644017725,0.95864106351551,0.971935007385524,0.976366322008863,0.979320531757755,0.991137370753324
0.865583456425406,0.920236336779911,0.951255539143279,0.943870014771049,0.974889217134417,0.971935007385524,0.985228951255539,0.983751846381093,0.988183161004431
0.849335302806499,0.92466765140325,0.937961595273264,0.964549483013294,0.945347119645495,0.96602658788774,0.980797636632201,0.979320531757755,0.989660265878877
0.840472673559823,0.920236336779911,0.946824224519941,0.957163958641064,0.948301329394387,0.967503692762186,0.988183161004431,0.986706056129985,0.980797636632201
0.852289512555391,0.921713441654357,0.933530280649926,0.955686853766617,0.951255539143279,0.976366322008863,0.982274741506647,0.983751846381093,0.97341211225997
0.862629246676514,0.905465288035451,0.945347119645495,0.95864106351551,0.945347119645495,0.968980797636632,0.971935007385524,0.994091580502216,0.983751846381093
0.865583456425406,0.927621861152142,0.933530280649926,0.952732644017725,0.960118168389956,0.980797636632201,0.979320531757755,0.976366322008863,0.977843426883309
0.849335302806499,0.937961595273264,0.943870014771049,0.960118168389956,0.954209748892171,0.976366322008863,0.976366322008863,0.979320531757755,0.985228951255539
0.878877400295421,0.905465288035451,0.933530280649926,0.957163958641064,0.960118168389956,0.974889217134417,0.971935007385524,0.994091580502216,0.988183161004431
0.862629246676514,0.923190546528804,0.93943870014771,0.952732644017725,0.957163958641064,0.963072378138848,0.967503692762186,0.986706056129985,0.988183161004431
0.875923190546529,0.92466765140325,0.954209748892171,0.964549483013294,0.961595273264402,0.967503692762186,0.97341211225997,0.97341211225997,0.995568685376662
0.861152141802068,0.921713441654357,0.927621861152142,0.951255539143279,0.964549483013294,0.971935007385524,0.979320531757755,0.985228951255539,0.983751846381093
0.853766617429838,0.918759231905465,0.93943870014771,0.970457902511078,0.954209748892171,0.964549483013294,0.967503692762186,0.983751846381093,0.986706056129985
0.858197932053176,0.915805022156573,0.93943870014771,0.961595273264402,0.952732644017725,0.985228951255539,0.979320531757755,0.982274741506647,0.988183161004431
0.861152141802068,0.917282127031019,0.93943870014771,0.954209748892171,0.960118168389956,0.968980797636632,0.979320531757755,0.986706056129985,0.989660265878877
0.862629246676514,0.914327917282127,0.949778434268833,0.929098966026588,0.954209748892171,0.968980797636632,0.980797636632201,0.983751846381093,0.985228951255539
0.867060561299852,0.923190546528804,0.930576070901034,0.949778434268833,0.960118168389956,0.983751846381093,0.977843426883309,0.983751846381093,0.986706056129985
0.867060561299852,0.917282127031019,0.921713441654357,0.949778434268833,0.971935007385524,0.971935007385524,0.97341211225997,0.989660265878877,0.982274741506647
0.846381093057607,0.933530280649926,0.926144756277696,0.954209748892171,0.967503692762186,0.957163958641064,0.974889217134417,0.986706056129985,0.983751846381093
0.868537666174298,0.911373707533235,0.946824224519941,0.940915805022157,0.964549483013294,0.979320531757755,0.971935007385524,0.986706056129985,0.988183161004431
0.870014771048744,0.911373707533235,0.949778434268833,0.948301329394387,0.957163958641064,0.964549483013294,0.976366322008863,0.994091580502216,0.983751846381093
0.870014771048744,0.921713441654357,0.942392909896603,0.955686853766617,0.970457902511078,0.976366322008863,0.97341211225997,0.982274741506647,0.979320531757755
0.878877400295421,0.93205317577548,0.946824224519941,0.948301329394387,0.961595273264402,0.95864106351551,0.976366322008863,0.986706056129985,0.986706056129985
0.861152141802068,0.917282127031019,0.936484490398818,0.95864106351551,0.968980797636632,0.976366322008863,0.982274741506647,0.982274741506647,0.986706056129985
0.874446085672083,0.93943870014771,0.935007385524372,0.940915805022157,0.961595273264402,0.961595273264402,0.985228951255539,0.983751846381093,0.986706056129985
0.861152141802068,0.902511078286558,0.936484490398818,0.951255539143279,0.976366322008863,0.986706056129985,0.979320531757755,0.979320531757755,0.986706056129985
0.871491875923191,0.917282127031019,0.942392909896603,0.948301329394387,0.964549483013294,0.974889217134417,0.979320531757755,0.982274741506647,0.982274741506647
0.859675036927622,0.923190546528804,0.954209748892171,0.955686853766617,0.963072378138848,0.968980797636632,0.970457902511078,0.986706056129985,0.983751846381093
0.875923190546529,0.911373707533235,0.948301329394387,0.946824224519941,0.955686853766617,0.968980797636632,0.968980797636632,0.988183161004431,0.99261447562777
0.858197932053176,0.930576070901034,0.930576070901034,0.954209748892171,0.951255539143279,0.970457902511078,0.986706056129985,0.982274741506647,0.983751846381093
0.867060561299852,0.908419497784343,0.960118168389956,0.951255539143279,0.961595273264402,0.960118168389956,0.983751846381093,0.985228951255539,0.982274741506647
0.868537666174298,0.915805022156573,0.936484490398818,0.951255539143279,0.961595273264402,0.976366322008863,0.97341211225997,0.983751846381093,0.980797636632201
0.870014771048744,0.923190546528804,0.930576070901034,0.936484490398818,0.957163958641064,0.974889217134417,0.979320531757755,0.988183161004431,0.989660265878877
0.865583456425406,0.918759231905465,0.923190546528804,0.955686853766617,0.949778434268833,0.980797636632201,0.97341211225997,0.977843426883309,0.985228951255539
0.859675036927622,0.927621861152142,0.949778434268833,0.95864106351551,0.95864106351551,0.971935007385524,0.977843426883309,0.989660265878877,0.983751846381093
0.843426883308715,0.902511078286558,0.926144756277696,0.951255539143279,0.968980797636632,0.96602658788774,0.974889217134417,0.982274741506647,0.986706056129985
0.870014771048744,0.909896602658789,0.937961595273264,0.954209748892171,0.96602658788774,0.971935007385524,0.977843426883309,0.986706056129985,0.989660265878877
0.859675036927622,0.914327917282127,0.963072378138848,0.943870014771049,0.952732644017725,0.979320531757755,0.988183161004431,0.983751846381093,0.985228951255539
0.870014771048744,0.911373707533235,0.923190546528804,0.955686853766617,0.961595273264402,0.968980797636632,0.980797636632201,0.988183161004431,0.988183161004431
0.85672082717873,0.92466765140325,0.954209748892171,0.946824224519941,0.971935007385524,0.97341211225997,0.979320531757755,0.988183161004431,0.979320531757755
0.86410635155096,0.917282127031019,0.945347119645495,0.945347119645495,0.97341211225997,0.95864106351551,0.971935007385524,0.991137370753324,0.988183161004431
0.861152141802068,0.914327917282127,0.945347119645495,0.943870014771049,0.963072378138848,0.971935007385524,0.986706056129985,0.979320531757755,0.988183161004431
0.868537666174298,0.921713441654357,0.933530280649926,0.955686853766617,0.955686853766617,0.977843426883309,0.982274741506647,0.979320531757755,0.986706056129985
0.867060561299852,0.923190546528804,0.936484490398818,0.954209748892171,0.970457902511078,0.964549483013294,0.979320531757755,0.985228951255539,0.991137370753324
0.846381093057607,0.935007385524372,0.954209748892171,0.952732644017725,0.968980797636632,0.971935007385524,0.980797636632201,0.986706056129985,0.983751846381093
0.874446085672083,0.940915805022157,0.93943870014771,0.943870014771049,0.97341211225997,0.971935007385524,0.967503692762186,0.985228951255539,0.982274741506647
0.872968980797637,0.903988183161004,0.929098966026588,0.949778434268833,0.954209748892171,0.97341211225997,0.976366322008863,0.985228951255539,0.977843426883309
0.865583456425406,0.911373707533235,0.935007385524372,0.951255539143279,0.964549483013294,0.960118168389956,0.967503692762186,0.983751846381093,0.982274741506647
